dataset,id,task_type,template_name,prompt_family,prompt,question,context,options,gold_answer,gold_text,item_id,backend,model,raw_response,response,predicted,exact_match,f1
arc_challenge,arc_challenge_0008,mcq,narrative,narrative,"A student asks: A toy truck rolls over a smooth surface. If the surface is covered with sand, the truck will most likely roll. The choices are A) slower B) faster C) at the same speed. Reply with the correct letter only.","A toy truck rolls over a smooth surface. If the surface is covered with sand, the truck will most likely roll",,"['A) slower', 'B) faster', 'C) at the same speed']",A,slower,arc_challenge_0008,mock,gpt-4o-mini,A,A,A,1,
arc_challenge,arc_challenge_0009,mcq,direct,direct,"Answer the following multiple-choice question. Return only the option letter.
Question: A town in northern Arkansas experienced colder than normal temperatures during part of the winter. Which change was most likely responsible for this?
Options: A) A southward dip in the jet stream B) A northward movement of the jet stream C) The Coriolis effect creating a low pressure area D) The Coriolis effect creating a high pressure area",A town in northern Arkansas experienced colder than normal temperatures during part of the winter. Which change was most likely responsible for this?,,"['A) A southward dip in the jet stream', 'B) A northward movement of the jet stream', 'C) The Coriolis effect creating a low pressure area', 'D) The Coriolis effect creating a high pressure area']",A,A southward dip in the jet stream,arc_challenge_0009,mock,gpt-4o-mini,A,A,A,1,
arc_challenge,arc_challenge_0009,mcq,role,role,"You are a careful exam solver. Answer with only one option letter.
Question: A town in northern Arkansas experienced colder than normal temperatures during part of the winter. Which change was most likely responsible for this?
Options: A) A southward dip in the jet stream B) A northward movement of the jet stream C) The Coriolis effect creating a low pressure area D) The Coriolis effect creating a high pressure area",A town in northern Arkansas experienced colder than normal temperatures during part of the winter. Which change was most likely responsible for this?,,"['A) A southward dip in the jet stream', 'B) A northward movement of the jet stream', 'C) The Coriolis effect creating a low pressure area', 'D) The Coriolis effect creating a high pressure area']",A,A southward dip in the jet stream,arc_challenge_0009,mock,gpt-4o-mini,A,A,A,1,
arc_challenge,arc_challenge_0009,mcq,minimal,minimal,"A town in northern Arkansas experienced colder than normal temperatures during part of the winter. Which change was most likely responsible for this?
A) A southward dip in the jet stream B) A northward movement of the jet stream C) The Coriolis effect creating a low pressure area D) The Coriolis effect creating a high pressure area
Letter only:",A town in northern Arkansas experienced colder than normal temperatures during part of the winter. Which change was most likely responsible for this?,,"['A) A southward dip in the jet stream', 'B) A northward movement of the jet stream', 'C) The Coriolis effect creating a low pressure area', 'D) The Coriolis effect creating a high pressure area']",A,A southward dip in the jet stream,arc_challenge_0009,mock,gpt-4o-mini,A,A,A,1,
arc_challenge,arc_challenge_0009,mcq,verbose,verbose,"Think carefully about the question, then return only the final option letter.
Question: A town in northern Arkansas experienced colder than normal temperatures during part of the winter. Which change was most likely responsible for this?
Options: A) A southward dip in the jet stream B) A northward movement of the jet stream C) The Coriolis effect creating a low pressure area D) The Coriolis effect creating a high pressure area",A town in northern Arkansas experienced colder than normal temperatures during part of the winter. Which change was most likely responsible for this?,,"['A) A southward dip in the jet stream', 'B) A northward movement of the jet stream', 'C) The Coriolis effect creating a low pressure area', 'D) The Coriolis effect creating a high pressure area']",A,A southward dip in the jet stream,arc_challenge_0009,mock,gpt-4o-mini,A,A,A,1,
arc_challenge,arc_challenge_0009,mcq,format_strict,format_strict,"Choose the correct option and respond in the format 'Answer: X'.
Question: A town in northern Arkansas experienced colder than normal temperatures during part of the winter. Which change was most likely responsible for this?
Options: A) A southward dip in the jet stream B) A northward movement of the jet stream C) The Coriolis effect creating a low pressure area D) The Coriolis effect creating a high pressure area",A town in northern Arkansas experienced colder than normal temperatures during part of the winter. Which change was most likely responsible for this?,,"['A) A southward dip in the jet stream', 'B) A northward movement of the jet stream', 'C) The Coriolis effect creating a low pressure area', 'D) The Coriolis effect creating a high pressure area']",A,A southward dip in the jet stream,arc_challenge_0009,mock,gpt-4o-mini,A,A,A,1,
arc_challenge,arc_challenge_0009,mcq,bullet,bullet,"- Question: A town in northern Arkansas experienced colder than normal temperatures during part of the winter. Which change was most likely responsible for this?
- Choices: A) A southward dip in the jet stream B) A northward movement of the jet stream C) The Coriolis effect creating a low pressure area D) The Coriolis effect creating a high pressure area
- Response: one letter",A town in northern Arkansas experienced colder than normal temperatures during part of the winter. Which change was most likely responsible for this?,,"['A) A southward dip in the jet stream', 'B) A northward movement of the jet stream', 'C) The Coriolis effect creating a low pressure area', 'D) The Coriolis effect creating a high pressure area']",A,A southward dip in the jet stream,arc_challenge_0009,mock,gpt-4o-mini,A,A,A,1,
arc_challenge,arc_challenge_0009,mcq,question_first,question_first,"Which option is correct?
A town in northern Arkansas experienced colder than normal temperatures during part of the winter. Which change was most likely responsible for this?
A) A southward dip in the jet stream B) A northward movement of the jet stream C) The Coriolis effect creating a low pressure area D) The Coriolis effect creating a high pressure area
Answer:",A town in northern Arkansas experienced colder than normal temperatures during part of the winter. Which change was most likely responsible for this?,,"['A) A southward dip in the jet stream', 'B) A northward movement of the jet stream', 'C) The Coriolis effect creating a low pressure area', 'D) The Coriolis effect creating a high pressure area']",A,A southward dip in the jet stream,arc_challenge_0009,mock,gpt-4o-mini,A,A,A,1,
arc_challenge,arc_challenge_0009,mcq,narrative,narrative,A student asks: A town in northern Arkansas experienced colder than normal temperatures during part of the winter. Which change was most likely responsible for this?. The choices are A) A southward dip in the jet stream B) A northward movement of the jet stream C) The Coriolis effect creating a low pressure area D) The Coriolis effect creating a high pressure area. Reply with the correct letter only.,A town in northern Arkansas experienced colder than normal temperatures during part of the winter. Which change was most likely responsible for this?,,"['A) A southward dip in the jet stream', 'B) A northward movement of the jet stream', 'C) The Coriolis effect creating a low pressure area', 'D) The Coriolis effect creating a high pressure area']",A,A southward dip in the jet stream,arc_challenge_0009,mock,gpt-4o-mini,A,A,A,1,
arc_challenge,arc_challenge_0010,mcq,direct,direct,"Answer the following multiple-choice question. Return only the option letter.
Question: How much time is required for a bicycle to travel a distance of 100 m at an average speed of 2 m/s?
Options: A) 0.02 s B) 50 s C) 100 s D) 200 s",How much time is required for a bicycle to travel a distance of 100 m at an average speed of 2 m/s?,,"['A) 0.02 s', 'B) 50 s', 'C) 100 s', 'D) 200 s']",B,50 s,arc_challenge_0010,mock,gpt-4o-mini,B,B,B,1,
arc_challenge,arc_challenge_0010,mcq,role,role,"You are a careful exam solver. Answer with only one option letter.
Question: How much time is required for a bicycle to travel a distance of 100 m at an average speed of 2 m/s?
Options: A) 0.02 s B) 50 s C) 100 s D) 200 s",How much time is required for a bicycle to travel a distance of 100 m at an average speed of 2 m/s?,,"['A) 0.02 s', 'B) 50 s', 'C) 100 s', 'D) 200 s']",B,50 s,arc_challenge_0010,mock,gpt-4o-mini,B,B,B,1,
arc_challenge,arc_challenge_0010,mcq,minimal,minimal,"How much time is required for a bicycle to travel a distance of 100 m at an average speed of 2 m/s?
A) 0.02 s B) 50 s C) 100 s D) 200 s
Letter only:",How much time is required for a bicycle to travel a distance of 100 m at an average speed of 2 m/s?,,"['A) 0.02 s', 'B) 50 s', 'C) 100 s', 'D) 200 s']",B,50 s,arc_challenge_0010,mock,gpt-4o-mini,B,B,B,1,
arc_challenge,arc_challenge_0010,mcq,verbose,verbose,"Think carefully about the question, then return only the final option letter.
Question: How much time is required for a bicycle to travel a distance of 100 m at an average speed of 2 m/s?
Options: A) 0.02 s B) 50 s C) 100 s D) 200 s",How much time is required for a bicycle to travel a distance of 100 m at an average speed of 2 m/s?,,"['A) 0.02 s', 'B) 50 s', 'C) 100 s', 'D) 200 s']",B,50 s,arc_challenge_0010,mock,gpt-4o-mini,B,B,B,1,
arc_challenge,arc_challenge_0010,mcq,format_strict,format_strict,"Choose the correct option and respond in the format 'Answer: X'.
Question: How much time is required for a bicycle to travel a distance of 100 m at an average speed of 2 m/s?
Options: A) 0.02 s B) 50 s C) 100 s D) 200 s",How much time is required for a bicycle to travel a distance of 100 m at an average speed of 2 m/s?,,"['A) 0.02 s', 'B) 50 s', 'C) 100 s', 'D) 200 s']",B,50 s,arc_challenge_0010,mock,gpt-4o-mini,B,B,B,1,
arc_challenge,arc_challenge_0010,mcq,bullet,bullet,"- Question: How much time is required for a bicycle to travel a distance of 100 m at an average speed of 2 m/s?
- Choices: A) 0.02 s B) 50 s C) 100 s D) 200 s
- Response: one letter",How much time is required for a bicycle to travel a distance of 100 m at an average speed of 2 m/s?,,"['A) 0.02 s', 'B) 50 s', 'C) 100 s', 'D) 200 s']",B,50 s,arc_challenge_0010,mock,gpt-4o-mini,B,B,B,1,
arc_challenge,arc_challenge_0010,mcq,question_first,question_first,"Which option is correct?
How much time is required for a bicycle to travel a distance of 100 m at an average speed of 2 m/s?
A) 0.02 s B) 50 s C) 100 s D) 200 s
Answer:",How much time is required for a bicycle to travel a distance of 100 m at an average speed of 2 m/s?,,"['A) 0.02 s', 'B) 50 s', 'C) 100 s', 'D) 200 s']",B,50 s,arc_challenge_0010,mock,gpt-4o-mini,B,B,B,1,
arc_challenge,arc_challenge_0010,mcq,narrative,narrative,A student asks: How much time is required for a bicycle to travel a distance of 100 m at an average speed of 2 m/s?. The choices are A) 0.02 s B) 50 s C) 100 s D) 200 s. Reply with the correct letter only.,How much time is required for a bicycle to travel a distance of 100 m at an average speed of 2 m/s?,,"['A) 0.02 s', 'B) 50 s', 'C) 100 s', 'D) 200 s']",B,50 s,arc_challenge_0010,mock,gpt-4o-mini,B,B,B,1,
